source,incident_id,incident_date,formated_date,county,range,contained,company,incident_type,total_gallons,chem_gallons,water_gallons,oil,brine,other,water,note
o,2.01008E+13,8/3/2010,2010-08,MOUNTRAIL,15309026,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.01007E+13,7/26/2010,2010-07,MOUNTRAIL,15309006,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.01006E+13,6/28/2010,2010-06,MCKENZIE,15009726,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01006E+13,6/22/2010,2010-06,MCKENZIE,14909808,No,"Peak Grasslands, Llc",Other,0,0,0,0,0,0,0,
o,2.01006E+13,6/21/2010,2010-06,BOTTINEAU,16107921,No,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01006E+13,6/21/2010,2010-06,WILLIAMS,15609626,No,Hess Corporation,Other,0,0,0,0,0,0,0,
o,2.01006E+13,6/17/2010,2010-06,MCKENZIE,15309520,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01005E+13,5/7/2010,2010-05,WILLIAMS,15909535,Yes,Arsenal Energy,Pipeline,0,0,0,0,0,0,0,
o,MFB00000349,5/8/2010,2010-05,WILLIAMS,15509601,No,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,MFB00000379,5/5/2010,2010-05,MOUNTRAIL,15509219,Yes,Brigham Oil & Gas,Fire,0,0,0,0,0,0,0,
o,RND00000026,4/16/2010,2010-04,BILLINGS,14410030,Yes,Encore Energy,Fire,0,0,0,0,0,0,0,
o,2.01003E+13,3/23/2010,2010-03,Divide,16009511,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01003E+13,3/22/2010,2010-03,Williams,15909536,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01003E+13,3/20/2010,2010-03,Williams,12910701,No,Hess Corporation,Valve,0,0,0,0,0,0,0,
o,2.01003E+13,3/15/2010,2010-03,Williams,15609516,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01003E+13,3/3/2010,2010-03,MOUNTRAIL,15408906,Yes,Hunt Oil,Fire,0,0,0,0,0,0,0,
o,MFB00000339,2/22/2010,2010-02,WILLIAMS,15509507,No,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01001E+13,1/25/2010,2010-01,MOUNTRAIL,15809026,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.01001E+13,1/20/2010,2010-01,Mountrail,15209009,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.00911E+13,11/19/2009,2009-11,Billings,14110008,No,Bear Paw Energy,Pipeline,0,0,0,0,0,0,0,
o,MFB00000321,9/22/2009,2009-09,WILLIAMS,15509602,No,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00908E+13,8/27/2009,2009-08,McKenzie,15309520,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,GLW00000028,8/28/2009,2009-08,WILLIAMS,15509602,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00907E+13,7/2/2009,2009-07,Williams,15509631,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00906E+13,6/12/2009,2009-06,DUNN,14609536,Yes,Marathon Oil,Other,0,0,0,0,0,0,0,
o,MFB00000295,6/1/2009,2009-06,WILLIAMS,15609532,Yes,Hess Corporation,Valve,0,0,0,0,0,0,0,
o,2.00905E+13,5/14/2009,2009-05,Williams,15409505,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00904E+13,4/9/2009,2009-04,WILLIAMS,15509601,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00904E+13,4/10/2009,2009-04,Williams,15509517,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00903E+13,3/20/2009,2009-03,Williams,15509624,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,CWV00000129,2/27/2009,2009-02,BOWMAN,13010415,Yes,Continental Resources,Pipeline,0,0,0,0,0,0,0,
o,2.00812E+13,12/16/2008,2008-12,Billings,14410132,No,SM Energy,Pipeline,0,0,0,0,0,0,0,
o,2.00812E+13,12/1/2008,2008-12,Williams,15509611,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00811E+13,11/24/2008,2008-11,Williams,15309529,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.0081E+13,10/8/2008,2008-10,McKenzie,15209507,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,MFB00000258,9/17/2008,2008-09,DUNN,14509511,Yes,Marathon Oil,Other,0,0,0,0,0,0,0,
o,2.00809E+13,9/7/2008,2008-09,Williams,15509507,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00808E+13,7/23/2008,2008-07,McKenzie,15310129,Yes,Citation Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.00808E+13,8/17/2008,2008-08,Billings,14210026,No,Bear Paw Energy,Blowout,0,0,0,0,0,0,0,
o,RWH00000146,8/15/2008,2008-08,STARK,13909910,Yes,MBI,Fire,0,0,0,0,0,0,0,
o,2.00808E+13,7/31/2008,2008-07,McKenzie,15109616,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00806E+13,6/23/2008,2008-06,DIVIDE,16009524,Yes,BTA Oil,Fire,0,0,0,0,0,0,0,
o,2.00806E+13,6/5/2008,2008-06,Williams,16009502,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00805E+13,5/2/2008,2008-05,Williams,15409534,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,MFB00000257,2/28/2008,2008-02,MCKENZIE,15110210,Yes,Landtech Enterprises,Pipeline,0,0,0,0,0,0,0,
o,2.00801E+13,1/10/2008,2008-01,Williams,15509625,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,NHE00000015,1/11/2008,2008-01,MOUNTRAIL,15809420,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00801E+13,1/4/2008,2008-01,McKenzie,15309530,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.0071E+13,10/10/2007,2007-10,Williams,15709514,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.0071E+13,10/11/2007,2007-10,Williams,15609531,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00709E+13,9/25/2007,2007-09,MCKENZIE,15209615,Yes,Ranch Oil Company,Pipeline,0,0,0,0,0,0,0,
o,2.00709E+13,9/18/2007,2007-09,Mountrail,15709418,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00709E+13,9/18/2007,2007-09,Williams,15709512,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00709E+13,8/31/2007,2007-08,Williams,15509517,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00707E+13,7/18/2007,2007-07,McKenzie,15309510,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00707E+13,7/12/2007,2007-07,Williams,15609531,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00706E+13,6/30/2007,2007-06,Williams,15609531,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.00705E+13,5/8/2007,2007-05,McKenzie,15209530,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,MFB00000136,4/5/2007,2007-04,BILLINGS,14409826,Yes,Petro-Hunt,Fire,0,0,0,0,0,0,0,
o,TKD00000011,2/10/2007,2007-02,DIVIDE,16109529,No,"Chesapeake Operating, Inc.",Fire,0,0,0,0,0,0,0,
o,TKD00000012,2/10/2007,2007-02,,,No,N/A,Pipeline,0,0,0,0,0,0,0,
o,MFB00000091,8/22/2006,2006-08,MCKENZIE,15309516,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,JTE00000017,8/17/2006,2006-08,DUNN,14709718,No,Citation Oil & Gas,Pipeline,0,0,0,0,0,0,0,
o,CWV00000003,8/4/2006,2006-08,,,No,N/A,Pipeline,0,0,0,0,0,0,0,
o,RWH00000051,7/30/2006,2006-07,STARK,13709520,Yes,Fortson Oil Company,Fire,0,0,0,0,0,0,0,
o,MFB00000167,6/19/2006,2006-06,BILLINGS,14209801,No,"Ansbro Petroleum Company, Llc",Fire,0,0,0,0,0,0,0,
o,MFB00000165,4/10/2006,2006-04,RENVILLE,16008610,Yes,"Eagle Operating, Inc.",Fire,0,0,0,0,0,0,0,
o,2.00603E+13,3/1/2006,2006-03,McKenzie,15109617,No,Bear Paw Energy,Pipeline,0,0,0,0,0,0,0,
o,MFB00000152,5/14/2007,2007-05,BILLINGS,14110033,Yes,"Basic Earth Science Systems, Inc.",Fire,0,0,0,0,0,0,0,
o,MFB00000215,3/19/2008,2008-03,MCKENZIE,14709825,No,Encore Energy,Fire,0,0,0,0,0,0,0,
o,2.01406E+13,5/31/2014,2014-05,DIVIDE,16009512,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01405E+13,5/28/2014,2014-05,MCKENZIE,15009903,Yes,ExxonMobil/XTO,Fire,0,0,0,0,0,0,0,
o,2.01405E+13,5/15/2014,2014-05,MOUNTRAIL,15309035,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.01405E+13,5/14/2014,2014-05,DIVIDE,16009510,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01405E+13,5/9/2014,2014-05,WILLIAMS,15809623,Yes,"EMERALD OIL, INC",Blowout,0,0,0,0,0,0,0,
o,2.01405E+13,5/8/2014,2014-05,WILLIAMS,15909534,Yes,Arsenal Energy,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/24/2014,2014-04,DUNN,14809420,Yes,HRC Operating,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/24/2014,2014-04,WILLIAMS,15710113,Yes,Oneok,Other,0,0,0,0,0,0,0,
o,2.01404E+13,4/23/2014,2014-04,DUNN,14209608,Yes,Oxy,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/23/2014,2014-04,DUNN,14209610,Yes,Oxy,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/21/2014,2014-04,DIVIDE,16209822,Yes,Baytex,Pipeline,0,0,0,0,0,0,0,
o,2.01404E+13,4/11/2014,2014-04,BURKE,16309211,Yes,Silver Thread Oil & Gas,Pipeline,0,0,0,0,0,0,0,
o,2.01404E+13,4/12/2014,2014-04,MOUNTRAIL,15409224,Yes,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/11/2014,2014-04,DUNN,14709626,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/9/2014,2014-04,BILLINGS,14109821,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/7/2014,2014-04,DUNN,14609607,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/5/2014,2014-04,MOUNTRAIL,15409233,Yes,Fidelity Exploration & Production,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/1/2014,2014-04,WILLIAMS,15709502,Yes,Murex,Fire,0,0,0,0,0,0,0,
o,2.01403E+13,3/24/2014,2014-03,BURKE,16309201,Yes,Silver Thread Oil & Gas,Pipeline,0,0,0,0,0,0,0,
o,2.01403E+13,3/25/2014,2014-03,MCKENZIE,15209704,Yes,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01403E+13,3/25/2014,2014-03,WILLIAMS,15710001,Yes,T & R,Tank Leak,0,0,0,0,0,0,0,
o,2.01406E+13,6/1/2014,2014-06,MCKENZIE,15109731,No,ConocoPhillips/Burlington Resources,Fire,0,0,0,0,0,0,0,
o,2.01405E+13,5/17/2014,2014-05,WARD,15308731,No,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/22/2014,2014-04,MCKENZIE,15209421,No,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/10/2014,2014-04,MOUNTRAIL,15409116,No,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/8/2014,2014-04,MCKENZIE,15209402,No,HRC Operating,Fire,0,0,0,0,0,0,0,
o,2.01404E+13,4/7/2014,2014-04,DIVIDE,16109516,No,Citation Oil & Gas,Other,0,0,0,0,0,0,0,
o,2.01407E+13,7/17/2014,2014-07,DUNN,14409605,Yes,Marathon Oil,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/15/2014,2014-07,DIVIDE,16009528,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/10/2014,2014-07,MCKENZIE,15109901,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/3/2014,2014-07,MCKENZIE,15009735,Yes,Hess Corporation,Valve,0,0,0,0,0,0,0,
o,2.01406E+13,6/26/2014,2014-06,MCKENZIE,15209916,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01406E+13,6/25/2014,2014-06,MCKENZIE,15310006,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01406E+13,6/23/2014,2014-06,DUNN,14809635,Yes,Oneok,Pipeline,0,0,0,0,0,0,0,
o,2.01406E+13,6/24/2014,2014-06,WILLIAMS,15310106,Yes,Continental Resources,Overflow,0,0,0,0,0,0,0,
o,2.01406E+13,6/23/2014,2014-06,DUNN,14809421,Yes,HRC Operating,Other,0,0,0,0,0,0,0,
o,2.01406E+13,6/21/2014,2014-06,MOUNTRAIL,15209112,Yes,EOG Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/18/2014,2014-07,DUNN,14609407,No,Marathon Oil,Fire,0,0,0,0,0,0,0,
nyt,nyt_402,7/24/2011,2011-07,GOLDEN VALLEY,14310336,Yes,Continental Resources,Blowout,0,0,NULL,0,0,0,NULL,
nyt,nyt_403,5/15/2008,2008-05,MOUNT,0,yes,Murex,Blowout,0,0,NULL,0,0,0,NULL,
o,2.01407E+13,7/21/2014,2014-07,STARK,13909912,Yes,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/24/2014,2014-07,DUNN,14609402,Yes,ConocoPhillips/Burlington Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/25/2014,2014-07,MCKENZIE,15210225,No,Encore Energy,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/25/2014,2014-07,MOUNTRAIL,15709020,No,Hess Corporation,Other,0,0,0,0,0,0,0,
o,2.01407E+13,7/22/2014,2014-07,BILLINGS,14210226,Yes,Oneok,Pipeline,0,0,0,0,0,0,0,
o,2.01407E+13,7/29/2014,2014-07,MCKENZIE,15309526,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01407E+13,7/29/2014,2014-07,BILLINGS,14109914,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/30/2014,2014-07,WILLIAMS,15509827,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01407E+13,7/31/2014,2014-07,WILLIAMS,15309912,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01408E+13,7/31/2014,2014-07,WILLIAMS,15809518,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01408E+13,8/4/2014,2014-08,MCKENZIE,15209714,Yes,ConocoPhillips/Burlington Resources,Fire,0,0,0,0,0,0,0,
o,2.01408E+13,8/5/2014,2014-08,MCKENZIE,15209414,Yes,HRC Operating,Fire,0,0,0,0,0,0,0,
o,2.01408E+13,8/8/2014,2014-08,MOUNTRAIL,15609311,Yes,Oasis Petroleum,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/11/2014,2014-08,MCKENZIE,15109934,Yes,ExxonMobil/XTO,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/14/2014,2014-08,DIVIDE,16209627,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01408E+13,8/14/2014,2014-08,WILLIAMS,15710017,Yes,HRC Operating,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/20/2014,2014-08,DUNN,14709435,No,HRC Operating,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/20/2014,2014-08,WILLIAMS,15509529,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01408E+13,8/26/2014,2014-08,WILLIAMS,15310002,Yes,Statoil,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/30/2014,2014-08,WILLIAMS,15510010,No,Oneok,Other,0,0,0,0,0,0,0,
o,2.01408E+13,8/30/2014,2014-08,MCKENZIE,15210430,Yes,Statoil,Overflow,0,0,0,0,0,0,0,
o,2.01408E+13,8/30/2014,2014-08,MCKENZIE,15210430,Yes,Statoil,Overflow,0,0,0,0,0,0,0,
o,2.01409E+13,8/30/2014,2014-08,MCKENZIE,15309536,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01409E+13,8/25/2014,2014-08,DUNN,14709214,Yes,Kodiak Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/5/2014,2014-09,DIVIDE,16209911,Yes,Baytex,Stuffing Box,0,0,0,0,0,0,0,
o,2.01409E+13,9/10/2014,2014-09,MCKENZIE,15109616,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01409E+13,9/16/2014,2014-09,MCKENZIE,15309833,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/17/2014,2014-09,DIVIDE,16009532,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/20/2014,2014-09,MCKENZIE,15009511,No,Hess Corporation,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/24/2014,2014-09,WILLIAMS,15509529,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.01409E+13,9/25/2014,2014-09,BILLINGS,14310231,No,Whiting Oil & Gas,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/25/2014,2014-09,WILLIAMS,15909515,No,Continental Resources,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/26/2014,2014-09,BILLINGS,14110008,Yes,Oneok,Pipeline,0,0,0,0,0,0,0,
o,2.01409E+13,9/27/2014,2014-09,DUNN,14809619,Yes,ExxonMobil/XTO,Fire,0,0,0,0,0,0,0,
o,2.01409E+13,9/30/2014,2014-09,DUNN,14309729,Yes,Oxy,Fire,0,0,0,0,0,0,0,
o,2.0141E+13,10/1/2014,2014-10,BURKE,16209212,Yes,Oneok,Pipeline,0,0,0,0,0,0,0,
o,2.0141E+13,10/1/2014,2014-10,MCKENZIE,15209530,Yes,Hess Corporation,Pipeline,0,0,0,0,0,0,0,
o,2.0141E+13,10/6/2014,2014-10,WILLIAMS,15909709,Yes,Continental Resources,Fire,0,0,0,0,0,0,0,
g,EIR3402,7/22/2014,2014-07,Williams,15410019,no,Red River Supply Co,Fire,0,0,0,0,0,NULL,0,
g,EIR1713,5/14/2011,2011-05,Williams,15709526,No,Hess Corporation,Other,0.100000001,0.100000001,0,0.100000001,0,0,0,
o,2.01007E+13,7/23/2010,2010-07,Williams,12910701,Yes,Hess Corporation,Tank Leak,0.25,0.25,0,0.25,0,0,0,
o,2.01006E+13,6/5/2010,2010-06,BILLINGS,13910212,Yes,Hess Corporation,Other,0.25,0.25,0,0,0,0.25,0,
o,2.01003E+13,3/17/2010,2010-03,WILLIAMS,15709526,No,Hess Corporation,Valve,0.25,0.25,0,0,0,0.25,0,
o,2.01102E+13,1/28/2011,2011-01,WILLIAMS,15709526,Yes,Hess Corporation,Other,0.252000004,0.252000004,0,0,0,0.252000004,0,
o,2.01101E+13,1/8/2011,2011-01,MOUNTRAIL,15509104,No,Hess Corporation,Stuffing Box,0.419999987,0.419999987,0,0.419999987,0,0,0,
o,2.01309E+13,9/10/2013,2013-09,MCKENZIE,15110101,No,Zenergy,Fire,0.5,0.5,0,0.5,0,0,0,
o,2.0121E+13,10/21/2012,2012-10,DUNN,14609511,Yes,Marathon Oil,Other,0.5,0.5,0,0.5,0,0,0,
o,CWV00000204,4/6/2012,2012-04,DUNN,14309525,No,Oxy,Valve,0.5,0.5,0,0.5,0,0,0,
o,2.0111E+13,10/14/2011,2011-10,WILLIAMS,15509506,Yes,Hess Corporation,Pipeline,0.5,0.5,0,0.5,0,0,0,
o,2.01103E+13,3/19/2010,2010-03,WILLIAMS,15609635,Yes,Hess Corporation,Treater,0.5,0.5,0,0.5,0,0,0,
o,2.01308E+13,8/29/2013,2013-08,MOUNTRAIL,15109326,No,Marathon Oil,Tank Leak,0.75,0.75,0,0.75,0,0,0,
o,2.0101E+13,10/6/2010,2010-10,WILLIAMS,15509506,Yes,Hess Corporation,Pipeline,0.797999978,0.797999978,0,0.797999978,0,0,0,
o,2.01302E+13,2/8/2013,2013-02,MOUNTRAIL,15609407,Yes,Hess Corporation,Other,0.839999974,0.839999974,0,0.839999974,0,0,0,
o,2.01004E+13,4/6/2010,2010-04,WILLIAMS,15609529,Yes,Hess Corporation,Pipeline,0.839999974,0.839999974,0,0.839999974,0,0,0,
o,2.01002E+13,2/1/2010,2010-02,WILLIAMS,15509506,Yes,Hess Corporation,Valve,0.839999974,0.839999974,0,0.839999974,0,0,0,
g,EIR2189,2/4/2014,2014-02,Pierce,15607403,No,North Dakota Pipeline Company,Pipeline,1,1,0,1,0,0,0,
g,EIR1985,7/15/2013,2013-07,Williams,15410209,No,Southern Energy Transportation,Other,1,1,0,1,0,0,0,
g,EIR1926,5/23/2013,2013-05,Ward,15608620,No,Enbridge Energy,Other,1,1,0,1,0,0,0,
g,EIR1751,8/7/2012,2012-08,Mountrail,15509227,No,Rockin S,Truck/Rail,1,1,0,0,1,0,0,
g,EIR1650,3/27/2012,2012-03,McKenzie,15209421,No,Tesoro,Pipeline,1,1,0,1,0,0,0,
g,EIR1370,3/9/2011,2011-03,Steele,14405728,No,Transcanada,Pump,1,1,0,1,0,0,0,
o,2.01402E+13,2/13/2014,2014-02,WILLIAMS,12910701,Yes,Oneok,Other,1,1,0,0,0,1,0,
o,2.01308E+13,8/24/2013,2013-08,MCKENZIE,15209601,Yes,ConocoPhillips/Burlington Resources,Other,1,1,0,1,0,0,0,
o,2.01403E+13,3/20/2014,2014-03,MCKENZIE,15309632,No,ConocoPhillips/Burlington Resources,Other,1,1,0,1,0,0,0,
o,2.01403E+13,3/4/2014,2014-03,STARK,13909930,No,Whiting Oil & Gas,Other,1,1,0,1,0,0,0,
o,2.01402E+13,2/19/2014,2014-02,MOUNTRAIL,15109314,No,Marathon Oil,Fire,1,1,0,1,0,0,0,
o,2.01402E+13,2/16/2014,2014-02,MCKENZIE,14909913,No,Hess Corporation,Other,1,1,0,1,0,0,0,
o,2.01401E+13,1/20/2014,2014-01,DUNN,14409635,No,ConocoPhillips/Burlington Resources,Pump,1,1,0,1,0,0,0,
o,2.01401E+13,1/11/2014,2014-01,DUNN,14609414,No,Marathon Oil,Other,1,1,0,1,0,0,0,
o,2.01312E+13,12/12/2013,2013-12,MCKENZIE,15009613,No,ConocoPhillips/Burlington Resources,Other,1,1,0,1,0,0,0,
o,2.01311E+13,11/20/2013,2013-11,MCKENZIE,15209622,No,ConocoPhillips/Burlington Resources,Other,1,1,0,1,0,0,0,
o,2.01302E+13,2/23/2013,2013-02,MCKENZIE,15210014,Yes,Continental Resources,Fire,1,1,0,0,0,1,0,
o,2.01209E+13,9/17/2012,2012-09,MCKENZIE,15209704,No,Whiting Oil & Gas,Fire,1,1,0,1,0,0,0,
o,2.01209E+13,9/9/2012,2012-09,MCKENZIE,15209622,No,ConocoPhillips/Burlington Resources,Fire,1,1,0,1,0,0,0,
o,2.01205E+13,5/23/2012,2012-05,BILLINGS,14110102,Yes,Whiting Oil & Gas,Fire,1,1,0,1,0,0,0,
o,2.01201E+13,1/17/2012,2012-01,MCKENZIE,14509812,Yes,Hess Corporation,Tank Leak,1,1,0,0,0,1,0,
o,2.01012E+13,12/30/2010,2010-12,WILLIAMS,15610217,No,Oasis Petroleum,Treater,1,1,0,1,0,0,0,
o,MFB00000348,9/9/2010,2010-09,WILLIAMS,15609520,Yes,Hess Corporation,Valve,1,1,0,1,0,0,0,
o,2.01004E+13,4/19/2010,2010-04,BOTTINEAU,16107922,Yes,Hess Corporation,Tank Leak,1,1,0,0,0,1,0,
o,2.01004E+13,4/1/2010,2010-04,MOUNTRAIL,15509433,Yes,Hess Corporation,Treater,1,1,0,1,0,0,0,
o,2.00911E+13,11/6/2009,2009-11,Williams,12910701,Yes,Hess Corporation,Other,1,1,0,0,0,1,0,
o,MFB00000320,9/27/2009,2009-09,MOUNTRAIL,15609016,Yes,Hess Corporation,Stuffing Box,1,1,0,1,0,0,0,
o,MFB00000283,3/26/2009,2009-03,MOUNTRAIL,15609116,Yes,Hess Corporation,Tank Leak,1,1,0,1,0,0,0,
o,RWH00000119,11/30/2008,2008-11,MOUNTRAIL,15609301,No,GEOKINETICS,Other,1,1,0,0,0,1,0,
o,MFB00000238,9/2/2008,2008-09,MOUNTRAIL,15709036,Yes,Hess Corporation,Other,1,1,0,1,0,0,0,
o,RWH00000090,8/29/2007,2007-08,STARK,14009630,Yes,Cline Production Company,Pipeline,1,1,0,0,1,0,0,
o,2.01406E+13,6/2/2014,2014-06,DIVIDE,16309901,Yes,Samson Resources,Pipeline,1,1,0,0,0,1,0,
o,2.01405E+13,5/24/2014,2014-05,MCKENZIE,15110212,Yes,Whiting Oil & Gas,Fire,1,1,0,1,0,0,0,
o,2.01404E+13,4/3/2014,2014-04,MCKENZIE,14810536,Yes,Bear Paw Energy,Valve,1,1,0,0,0,1,0,
o,2.01404E+13,4/11/2014,2014-04,MOUNTRAIL,15509301,No,Hess Corporation,Other,1,1,0,1,0,0,0,
o,2.01407E+13,7/7/2014,2014-07,BURKE,16309202,Yes,Oneok,Pipeline,1,1,0,0,0,1,0,
o,2.01406E+13,6/26/2014,2014-06,MOUNTRAIL,15109332,Yes,Marathon Oil,Fire,1,1,0,1,0,0,0,
o,2.01406E+13,6/10/2014,2014-06,DIVIDE,16209917,Yes,Oneok,Pipeline,1,1,0,0,0,1,0,
o,2.01407E+13,7/26/2014,2014-07,DUNN,14609528,Yes,Oneok,Tank Leak,1,1,0,0,0,1,0,
o,2.01401E+13,1/12/2014,2014-01,MOUNTRAIL,15609316,Yes,Hess Corporation,Other,2,2,0,2,0,0,0,
o,2.01311E+13,10/25/2013,2013-10,BURKE,15909406,Yes,Condor Petroleum,Fire,2,2,0,2,0,0,0,
o,2.0131E+13,10/17/2013,2013-10,DUNN,14509424,Yes,Marathon Oil,Fire,2,2,0,2,0,0,0,
o,2.01402E+13,2/18/2014,2014-02,STARK,13909917,No,Whiting Oil & Gas,Valve,2,2,0,2,0,0,0,
o,2.01401E+13,1/27/2014,2014-01,MCKENZIE,15109604,No,ConocoPhillips/Burlington Resources,Other,2,2,0,2,0,0,0,
o,2.01401E+13,1/3/2014,2014-01,MCKENZIE,15209607,No,ConocoPhillips/Burlington Resources,Other,2,2,0,2,0,0,0,
o,2.01312E+13,12/10/2013,2013-12,MCKENZIE,15109729,No,ConocoPhillips/Burlington Resources,Other,2,2,0,2,0,0,0,
o,2.01309E+13,9/9/2013,2013-09,BOWMAN,13010607,No,Denbury Onshore,Other,2,2,0,2,0,0,0,
o,2.01308E+13,8/17/2013,2013-08,DUNN,14709531,No,ConocoPhillips/Burlington Resources,Valve,2,2,0,2,0,0,0,
o,2.01307E+13,6/29/2013,2013-06,MOUNTRAIL,15308935,No,Hunt Oil,Other,2,2,0,2,0,0,0,
