source	incident_id	incident_date	county	range	contained	company	incident_type	total_gallons	chem_gallons	water_gallons	oil	brine	other	water	note
o	20130118152554	2013-01-18	MCKENZIE	15110106	Yes	Whiting Oil & Gas	Valve	6930	6930	0	6930	0	0	0	""
o	20120812093328	2012-08-11	BOWMAN	13010608	Yes	Continental Resources	Valve	6930	6930	0	0	0	6930	0	""
o	20080501110248	2008-04-29	Mountrail	15409011	Yes	EOG Resources	Valve	6930	6930	0	0	0	6930	0	""
o	20140706211519	2014-07-06	MCKENZIE	14910204	Yes	Mesa Oil Services Llc	Pipeline	6930	6930	0	0	6930	0	0	""
o	20060221140428	2006-02-19	Billings	14410223	No	SM Energy	Other	7014	7014	0	7014	0	0	0	""
o	20140716131457	2014-07-15	DIVIDE	16209807	Yes	Samson Resources	Valve	7014	7014	0	0	7014	0	0	""
o	20090119094148	2009-01-18	BOTTINEAU	16107915	No	Hess Corporation	Valve	7098	0	7098	0	0	0	7098	""
g	EIR1479	2011-06-30	McKenzie	15209414	No	Mann Enterprises	Fire	7140	7140	0	7140	0	0	0	""
o	20130125153841	2013-01-24	BOWMAN	13110629	No	Continental Resources	Pipeline	7140	7140	0	5040	2100	0	0	""
o	20121114151129	2012-11-14	DUNN	14409729	Yes	Oxy	Overflow	7140	7140	0	420	6720	0	0	""
o	20120708084101	2012-07-07	WILLIAMS	15509903	Yes	Zavanna	Valve	7140	7140	0	4200	2940	0	0	""
o	20110914085832	2011-09-13	DUNN	14309721	Yes	Mbi	Overflow	7140	7140	0	0	7140	0	0	""
o	20140825121645	2014-08-24	MCKENZIE	15110421	Yes	Oasis Petroleum	Overflow	7140	7140	0	840	6300	0	0	""
o	20130304092419	2013-03-03	STARK	14009917	Yes	Whiting Oil & Gas	Tank Leak	7182	7182	0	42	7140	0	0	""
o	20120317124636	2012-03-17	MCLEAN	14909005	Yes	QEP	Valve	7224	7224	0	0	0	7224	0	""
o	20090424172426	2009-04-24	BOTTINEAU	15908236	No	Berenergy Corporation	Tank Leak	7266	7266	0	0	7266	0	0	""
o	20110525155416	2011-05-25	BOWMAN	13110427	Yes	Abraxas Petroleum Corp.	Valve	7350	7350	0	7350	0	0	0	""
o	20080410121830	2008-03-13	BOTTINEAU	16307925	Yes	G3 Operating	Tank Leak	7350	7350	0	7350	0	0	0	""
o	20140128091440	2014-01-26	WILLIAMS	15510111	Yes	Kodiak Oil & Gas	Valve	7434	7434	0	0	7434	0	0	""
o	20111104075505	2011-11-03	MOUNTRAIL	15309020	Yes	EOG Resources	Tank Leak	7434	7434	0	210	7224	0	0	""
g	EIR3358	2014-06-15	McKenzie	15209525	No	David Low	Pipeline	7560	7560	0	7560	0	0	0	""
o	20140302121246	2014-03-01	DIVIDE	16109620	Yes	Continental Resources	Valve	7560	7560	0	0	7560	0	0	""
o	20140228201736	2014-02-28	STARK	13909929	Yes	MBI	Valve	7560	7560	0	0	7560	0	0	""
o	20140213095101	2014-02-12	WILLIAMS	15510111	Yes	Murex	Tank Leak	7560	7560	0	0	7560	0	0	""
o	20140207151636	2014-02-07	DIVIDE	16310101	Yes	American Eagle Energy Corporation	Valve	7560	7560	0	7560	0	0	0	""
o	20130401230855	2013-04-01	DIVIDE	16009709	Yes	Continental Resources	Other	7560	7560	0	7560	0	0	0	""
o	20131001060050	2013-09-30	MOUNTRAIL	15209001	No	EOG Resources	Tank Leak	7560	7560	0	0	7560	0	0	""
o	20130121171708	2013-01-21	MCKENZIE	15009521	Yes	Bennett Swd, Llc	Valve	7560	7560	0	0	7560	0	0	""
o	20120430142709	2012-04-30	DUNN	14309518	Yes	Sbg	Valve	7560	7560	0	0	7560	0	0	""
o	20100901120911	2010-08-31	MCKENZIE	14710435	Yes	Summit	Pipeline	7560	7560	0	0	7560	0	0	""
o	NAA00000002	2010-07-30	BOWMAN	13010610	No	Continental Resources	Pipeline	7560	7560	0	7560	0	0	0	""
o	NAA00000003	2010-07-30	BOWMAN	13010610	No	Continental Resources	Pipeline	7560	7560	0	7560	0	0	0	""
o	20100702100259	2010-06-30	MCKENZIE	14710115	Yes	Sequel Energy	Fire	7560	7560	0	0	7560	0	0	""
o	RWH00000172	2009-02-03	BILLINGS	14309816	No	Ballard Petroleum Holdings, Llc	Treater	7560	7560	0	7560	0	0	0	""
o	CWV00000119	2009-01-16	GOLDEN VALLEY	14310426	Yes	Hunt Oil	Valve	7560	7560	0	0	7560	0	0	""
o	CWV00000066	2008-02-20	BOWMAN	13110618	No	Continental Resources	Pipeline	7560	7560	0	7560	0	0	0	""
o	20140620135225	2014-06-15	MCKENZIE	15209525	No	Targa Resources	Pipeline	7560	7560	0	7560	0	0	0	""
o	20140610165702	2014-06-10	MCKENZIE	14810111	No	Hunt Oil	Pump	7560	7560	0	0	7560	0	0	""
o	20140826145857	2014-08-26	WILLIAMS	15409917	Yes	Petro-Hunt	Valve	7560	7560	0	7560	0	0	0	""
o	20061212100039	2006-12-11	Billings	14410119	No	SM Energy	Pipeline	7644	7644	0	0	7644	0	0	""
o	20130213154245	2013-02-13	BILLINGS	13810024	Yes	Denbury Onshore	Pump	7770	7770	0	0	7770	0	0	""
o	20140514225919	2014-05-14	WILLIAMS	15210401	Yes	Statoil	Other	7770	7770	0	2520	5250	0	0	""
o	20110712163908	2011-07-10	WILLIAMS	15610209	Yes	Oasis Petroleum	Overflow	7980	7980	0	0	0	7980	0	""
o	NAN00000001	2009-10-08	BILLINGS	13810108	Yes	Continental Resources	Valve	7980	7980	0	0	7980	0	0	""
o	20080729072947	2008-07-28	DUNN	14609730	No	BTA Oil	Pipeline	7980	1260	6720	0	1260	0	6720	""
o	20070910123514	2007-09-08	McKenzie	14810235	Yes	SM Energy	Overflow	7980	7980	0	7980	0	0	0	""
g	EIR1894	2013-03-23	Mountrail	15309134	No	Iowa Tanklines	Truck/Rail	8000	8000	0	8000	0	0	0	""
o	DWN00000040	2006-06-28	BILLINGS	14310222	Yes	Whiting Oil & Gas	Valve	8022	8022	0	42	7980	0	0	""
o	20090115150811	2009-01-15	DUNN	14509511	Yes	Marathon Oil	Valve	8064	8064	0	8064	0	0	0	""
o	20100113072849	2009-12-31	DIVIDE	16109505	No	Citation Oil & Gas	Tank Leak	8106	8106	0	0	8106	0	0	""
o	20121123024100	2012-11-22	WILLIAMS	15309917	Yes	Continental Resources	Other	8148	8148	0	5880	2268	0	0	""
g	EIR2022	2013-08-16	McKenzie	15009614	No	N/A	Other	8400	8400	0	0	8400	0	0	""
g	EIR1568	2011-11-13	Stark	13909610	No	Shores Companies, Inc	Pipeline	8400	8400	0	8400	0	0	0	""
o	20140317083615	2014-03-15	BURKE	15909404	Yes	Petro-Hunt	Tank Leak	8400	8400	0	8400	0	0	0	""
o	20140305164943	2014-03-01	DIVIDE	16209931	Yes	Baytex	Valve	8400	8400	0	0	8400	0	0	""
o	20140305151502	2014-03-01	DIVIDE	16209932	Yes	Baytex	Valve	8400	8400	0	0	8400	0	0	""
o	20140218103804	2014-02-18	MCKENZIE	15210103	Yes	Oasis Petroleum	Other	8400	8400	0	0	8400	0	0	""
o	20140129164229	2014-01-29	BOWMAN	13110621	Yes	Continental Resources	Pump	8400	8400	0	0	8400	0	0	""
o	20131121125144	2013-11-20	WILLIAMS	15310015	Yes	Oasis Petroleum	Tank Leak	8400	8400	0	840	7560	0	0	""
o	20131109125529	2013-11-09	MCKENZIE	15109608	Yes	Continental Resources	Overflow	8400	8400	0	2100	6300	0	0	""
o	20130805123605	2013-08-05	MCKENZIE	15010228	Yes	Zenergy	Overflow	8400	8400	0	7560	840	0	0	""
o	20130510190612	2013-05-09	WILLIAMS	15609821	Yes	Buckhorn Energy Services	Valve	8400	8400	0	0	8400	0	0	""
o	20130426144548	2013-04-26	MCKENZIE	15309521	Yes	Petro-Hunt	Valve	8400	8400	0	8400	0	0	0	""
o	20130416170725	2013-04-15	DIVIDE	16209732	Yes	Baytex	Tank Leak	8400	8400	0	0	8400	0	0	""
o	20130401081947	2013-03-31	DUNN	14109611	Yes	Key Energy Services	Valve	8400	8400	0	0	8400	0	0	""
o	20131202100606	2013-12-01	BURKE	15909429	No	Petro-Hunt	Blowout	8400	8400	0	0	0	8400	0	""
o	20130314114100	2013-03-14	BOTTINEAU	16108130	Yes	Denbury Onshore	Overflow	8400	8400	0	0	8400	0	0	""
o	20130227113441	2013-02-27	BILLINGS	13810024	Yes	Denbury Onshore	Pump	8400	8400	0	0	8400	0	0	""
o	20130214121822	2013-02-12	MCKENZIE	15010235	Yes	Zenergy	Pipeline	8400	8400	0	0	8400	0	0	""
o	20130121083136	2013-01-20	DUNN	14809524	Yes	Petro-Hunt	Valve	8400	8400	0	8400	0	0	0	""
o	20121226152858	2012-12-26	WILLIAMS	15809536	Yes	Hess Corporation	Overflow	8400	8400	0	0	8400	0	0	""
o	20121119122122	2012-11-17	BURKE	16309112	Yes	Williston Hunter	Tank Leak	8400	8400	0	8400	0	0	0	""
o	20120925085521	2012-09-24	MCKENZIE	15210213	Yes	Denbury Onshore	Pipeline	8400	8400	0	0	8400	0	0	""
o	20120924090631	2012-09-23	BILLINGS	14110112	Yes	Denbury Onshore	Overflow	8400	8400	0	0	8400	0	0	""
o	20120801112023	2012-07-31	WILLIAMS	15809507	Yes	Sequel Energy	Valve	8400	8400	0	0	8400	0	0	""
o	20120619184619	2012-06-19	MOUNTRAIL	15409101	Yes	Murex	Tank Leak	8400	8400	0	0	0	8400	0	""
o	20120605122811	2012-06-04	MCKENZIE	15210213	Yes	Denbury Onshore	Pipeline	8400	8400	0	0	0	8400	0	""
o	20120515205920	2012-05-15	MOUNTRAIL	15509209	Yes	Northern Improvement	Pipeline	8400	8400	0	0	8400	0	0	""
o	20120326135448	2012-03-26	BILLINGS	14110127	Yes	Denbury Onshore	Tank Leak	8400	8400	0	0	8400	0	0	""
o	20120120112042	2012-01-15	DIVIDE	16209713	Yes	Samson Resources	Tank Leak	8400	8400	0	0	0	8400	0	""
o	20120114171123	2012-01-13	MCKENZIE	15210213	No	Denbury Onshore	Pipeline	8400	8400	0	0	8400	0	0	""
o	20111205200710	2011-12-02	BILLINGS	14310136	Yes	Continental Resources	Valve	8400	8400	0	0	8400	0	0	""
o	20111030145320	2011-10-30	WILLIAMS	15709711	Yes	Hess Corporation	Tank Leak	8400	8400	0	0	8400	0	0	""
o	20110805114857	2011-08-05	BOTTINEAU	16108130	Yes	Denbury Onshore	Treater	8400	8400	0	0	8400	0	0	""
o	MFB00000355	2010-03-13	DUNN	14809719	No	ExxonMobil/XTO	Overflow	8400	0	8400	0	0	0	8400	""
o	20110311072917	2011-03-09	WILLIAMS	15310231	Yes	Paul Rankin	Valve	8400	8400	0	0	8400	0	0	""
o	20110307224908	2011-03-07	WILLIAMS	15609822	Yes	American Oil & Gas, Inc.	Valve	8400	8400	0	0	0	8400	0	""
o	20110228161307	2011-02-28	WILLIAMS	15410003	Yes	Brigham Oil & Gas	Truck/Rail	8400	8400	0	0	8400	0	0	""
o	NAA00000019	2010-12-14	BOWMAN	12910128	Yes	Luff Exploration	Tank Leak	8400	8400	0	8400	0	0	0	""
o	20101207162716	2010-12-07	MCKENZIE	14810526	Yes	Black Hawk	Overflow	8400	8400	0	2100	6300	0	0	""
o	20100831170054	2010-08-31	WILLIAMS	15510228	Yes	EOG Resources	Other	8400	8400	0	0	0	8400	0	""
o	MFB00000374	2010-07-06	BOTTINEAU	16108129	No	Encore Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	RWH00000242	2010-06-07	DUNN	14709602	No	Encore Energy	Valve	8400	8400	0	0	8400	0	0	""
o	CWV00000187	2010-05-09	DUNN	14709615	Yes	Encore Energy	Overflow	8400	8400	0	0	8400	0	0	""
o	20100208163229	2010-01-21	MOUNTRAIL	15509111	No	Arsenal Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	NHE00000054	2009-08-21	MOUNTRAIL	15609214	Yes	Hess Corporation	Valve	8400	0	8400	0	0	0	8400	""
o	20090625154029	2009-06-23	BOWMAN	13010711	No	Encore Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	20090217152641	2009-02-16	MCKENZIE	14510101	Yes	SM Energy	Overflow	8400	8400	0	0	8400	0	0	""
o	CWV00000122	2009-02-01	BOWMAN	13110620	Yes	Continental Resources	Pipeline	8400	8400	0	8400	0	0	0	""
o	20090114114231	2009-01-12	BILLINGS	14310104	Yes	SM Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	20080922153936	2008-09-22	Golden Valley	13910316	No	SM Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	20080804211531	2008-08-03	MCLEAN	15008928	Yes	Whiting Oil & Gas	Pipeline	8400	8400	0	0	8400	0	0	""
o	RWH00000142	2008-07-29	DUNN	14609331	Yes	Marathon Oil	Other	8400	8400	0	0	0	8400	0	""
o	MFB00000208	2008-02-22	MCKENZIE	15309510	No	Petro-Hunt	Pipeline	8400	8400	0	8400	0	0	0	""
o	DWN00000092	2007-10-16	GOLDEN VALLEY	14310336	Yes	Summit	Tank Leak	8400	8400	0	0	8400	0	0	""
o	RWH00000093	2007-09-11	STARK	13909620	Yes	ARMSTRONG OPERATING, INC.	Treater	8400	8400	0	1260	7140	0	0	""
o	MFB00000141	2007-05-07	BILLINGS	14309935	Yes	Continental Resources	Other	8400	8400	0	0	0	8400	0	""
o	DWN00000079	2007-04-25	BILLINGS	14210014	Yes	Petro-Hunt	Overflow	8400	8400	0	0	8400	0	0	""
o	20060906143408	2006-09-03	BILLINGS	14410119	No	SM Energy	Pipeline	8400	8400	0	0	8400	0	0	""
o	MFB00000084	2006-06-11	BOWMAN	12910512	Yes	Westport Oil & Gas Company	Valve	8400	8400	0	0	8400	0	0	""
o	20060515112650	2006-05-05	Golden Valley	13910310	Yes	SM Energy	Pipeline	8400	0	8400	0	0	0	8400	""
o	20140530134321	2014-05-30	DIVIDE	16310121	Yes	SM Energy	Tank Leak	8400	8400	0	0	8400	0	0	""
o	20140509082956	2014-05-08	MCKENZIE	15110232	Yes	Oasis Petroleum	Overflow	8400	8400	0	4200	4200	0	0	""
o	20140508111315	2014-05-07	MCKENZIE	15110118	Yes	Whiting Oil & Gas	Valve	8400	8400	0	8400	0	0	0	""
o	20140430081210	2014-04-28	WILLIAMS	15809507	Yes	Enduro Operating	Pump	8400	8400	0	0	8400	0	0	""
o	20140331152539	2014-03-30	DUNN	14909203	Yes	QEP	Other	8400	8400	0	4200	4200	0	0	""
o	20140903150257	2014-08-31	MCKENZIE	14909806	Yes	Secure Energy	Fire	8400	8400	0	0	8400	0	0	""
o	20140908120111	2014-09-04	MCKENZIE	15110105	Yes	Landtech Enterprises	Pump	8400	8400	0	0	8400	0	0	""
o	20140620094241	2014-06-18	STARK	13909633	Yes	Wesco Operating	Valve	8405	8405	0	5	0	8400	0	""
o	20130616104518	2013-06-15	BILLINGS	14110016	Yes	Whiting Oil & Gas	Pipeline	8442	8442	0	42	8400	0	0	""
o	20080625111405	2008-06-25	MCKENZIE	14810434	Yes	Black Hawk	Valve	8442	8442	0	42	8400	0	0	""
o	DWN00000068	2007-01-08	BILLINGS	14110123	Yes	Kerr-Mcgee Corp.	Tank Leak	8484	8484	0	84	8400	0	0	""
o	20100907220901	2010-09-07	BILLINGS	14110123	No	Encore Energy	Pipeline	8526	8526	0	126	8400	0	0	""
o	20140527135047	2014-05-27	DIVIDE	16009733	No	Crescent Point Energy	Valve	8568	8568	0	0	8568	0	0	""
o	RND00000010	2009-11-17	GOLDEN VALLEY	14110511	Yes	Energy Equity Company	Pipeline	8610	8610	0	0	8610	0	0	""
o	20130530163233	2013-05-27	BILLINGS	14010102	Yes	SM Energy	Fire	8820	420	8400	0	420	0	8400	""
o	20100623120345	2010-06-22	MCKENZIE	14610207	No	Sequel Energy	Fire	8820	8820	0	1260	7560	0	0	""
o	20090522095255	2009-05-16	BOTTINEAU	16408035	No	Ward Williston	Pipeline	8820	8820	0	420	8400	0	0	""
o	20080813121819	2008-08-12	McKenzie	15010209	Yes	Zenergy	Valve	8820	8820	0	0	8820	0	0	""
o	20061115094816	2006-11-13	McKenzie	14510007	Yes	SM Energy	Pump	8820	8820	0	0	8820	0	0	""
o	20070212135626	2007-02-09	Golden Valley	13910316	Yes	SM Energy	Tank Leak	8946	8946	0	210	8736	0	0	""
o	20090512100950	2009-05-11	MCKENZIE	14910014	Yes	Whiting Oil & Gas	Tank Leak	9030	9030	0	9030	0	0	0	""
g	EIR896	2007-01-25	Mountrail	15609127	No	Enbridge Energy	Pipeline	9240	9240	0	9240	0	0	0	""
o	20140304184301	2014-03-04	DUNN	14309531	Yes	Oxy	Overflow	9240	9240	0	924	8316	0	0	""
o	20140101103718	2013-12-31	MOUNTRAIL	15309003	Yes	EOG Resources	Other	9240	9240	0	0	9240	0	0	""
o	20130813203802	2013-08-13	WILLIAMS	15809503	Yes	Arsenal Energy	Tank Leak	9240	9240	0	9240	0	0	0	""
o	20130807160811	2013-08-07	WILLIAMS	15809527	Yes	Murex	Valve	9240	9240	0	9240	0	0	0	""
o	20120413131243	2012-04-12	WILLIAMS	15610234	Yes	Oasis Petroleum	Pipeline	9240	9240	0	0	9240	0	0	""
o	20111230125243	2011-12-29	MCKENZIE	15209523	Yes	ConocoPhillips/Burlington Resources	Overflow	9240	9240	0	9240	0	0	0	""
o	20110915175206	2011-09-15	WILLIAMS	15310315	Yes	Brigham Oil & Gas	Pipeline	9240	9240	0	0	9240	0	0	""
o	20110505101326	2011-05-04	GOLDEN VALLEY	14410412	No	Wesco Operating	Tank Leak	9240	9240	0	9240	0	0	0	""
o	20100511134554	2010-05-04	MCKENZIE	15010202	Yes	Oasis Petroleum	Valve	9240	9240	0	9240	0	0	0	""
o	20100311120204	2010-03-10	BOWMAN	12910235	No	Continental Resources	Valve	9240	9240	0	9240	0	0	0	""
o	RWH00000038	2006-04-07	STARK	13909711	Yes	Westport Oil & Gas Company	Tank Leak	9240	9240	0	840	8400	0	0	""
o	20140505212054	2014-05-05	MOUNTRAIL	15409201	Yes	Whiting Oil & Gas	Valve	9240	9240	0	0	9240	0	0	""
o	RWH00000279	2011-01-30	DUNN	14309623	Yes	Anschutz Exploration Corporation	Other	9366	9366	0	0	0	9366	0	""
o	RWH00000201	2009-10-11	DUNN	14109611	Yes	Energy Equity Company	Pump	9366	9366	0	126	9240	0	0	""
o	20140302142632	2014-03-01	WILLIAMS	15709819	Yes	Continental Resources	Valve	9450	9450	0	0	9450	0	0	""
o	20130812131825	2013-08-12	BILLINGS	14110123	Yes	Denbury Onshore	Overflow	9450	9450	0	8400	1050	0	0	""
o	20130618114229	2013-06-17	WILLIAMS	15509705	Yes	Continental Resources	Other	9450	9450	0	0	0	9450	0	""
o	20130130153409	2013-01-29	WILLIAMS	15410412	No	EOG Resources	Valve	9450	9450	0	0	9450	0	0	""
o	20090528125404	2009-05-28	BILLINGS	14409810	Yes	Petro-Hunt	Tank Leak	9450	9450	0	1050	8400	0	0	""
o	CWV00000030	2007-04-21	BOWMAN	13010415	No	Continental Resources	Pipeline	9450	9450	0	0	9450	0	0	""
o	20070402095348	2007-03-31	MCKENZIE	15110206	No	Paul Rankin	Pipeline	9450	9450	0	9450	0	0	0	""
o	CWV00000022	2007-02-14	BOWMAN	13010503	No	ConocoPhillips/Burlington Resources	Overflow	9534	9534	0	2310	7224	0	0	""
g	EIR2145	2013-12-09	Mountrail	15209117	No	Mongoose Trucking	Truck/Rail	9660	9660	0	9660	0	0	0	""
o	20130420103208	2013-04-19	DIVIDE	16309924	Yes	Key Energy Services	Valve	9660	9660	0	420	9240	0	0	""
o	20120914093605	2012-09-13	BOWMAN	13010503	Yes	ConocoPhillips/Burlington Resources	Pipeline	9660	9660	0	0	9660	0	0	""
o	20110715174407	2011-07-15	BILLINGS	14310034	No	Encore Energy	Treater	9660	9660	0	420	9240	0	0	""
o	NAA00000033	2011-02-28	BOWMAN	13110614	Yes	ConocoPhillips/Burlington Resources	Overflow	9660	9660	0	0	9660	0	0	""
o	20120625153821	2012-06-22	MCKENZIE	14610115	No	Sequel Energy	Blowout	9786	9786	0	6468	3318	0	0	""
o	20130815220628	2013-08-15	MCKENZIE	14909807	Yes	Kodiak Oil & Gas	Valve	9870	9870	0	0	9870	0	0	""
o	20100916093316	2010-09-15	WILLIAMS	15409504	Yes	SM Energy	Valve	9870	9870	0	0	9870	0	0	""
g	EIR934	2007-06-18	McKenzie	15209506	No	Tesoro	Tank Leak	9999	9999	0	9999	0	0	0	""
o	20130923095934	2013-09-20	MCKENZIE	15210327	Yes	Liberty Resources	Overflow	10080	10080	0	210	9870	0	0	""
o	20130725114538	2013-07-25	MCKENZIE	14909533	Yes	Hanna Swd, Llc	Pipeline	10080	10080	0	0	10080	0	0	""
o	20120613155214	2012-06-13	MCKENZIE	15309508	Yes	Petro-Hunt	Valve	10080	10080	0	9660	420	0	0	""
o	20110906072223	2011-09-05	MOUNTRAIL	15709002	No	EOG Resources	Valve	10080	10080	0	0	10080	0	0	""
o	20101115123523	2010-11-13	WILLIAMS	15709636	Yes	ExxonMobil/XTO	Tank Leak	10080	10080	0	0	10080	0	0	""
o	20090413095639	2009-04-11	BOWMAN	13010710	Yes	Encore Energy	Tank Leak	10080	10080	0	10080	0	0	0	""
o	MFB00000146	2007-06-02	MCKENZIE	15210107	No	Encore Energy	Valve	10080	10080	0	0	10080	0	0	""
o	20140520152739	2014-05-19	DIVIDE	16309816	No	Samson Resources	Overflow	10080	10080	0	5880	4200	0	0	""
o	20130703160537	2013-07-02	RENVILLE	16008430	No	Williston Hunter	Pipeline	10122	10122	0	42	10080	0	0	""
o	20120719103516	2012-07-18	BOTTINEAU	16208230	No	Petro Harvester	Pipeline	10206	10206	0	0	10206	0	0	""
o	20120801110302	2012-07-29	WILLIAMS	15809507	Yes	Sequel Energy	Pipeline	10290	10290	0	0	10290	0	0	""
o	20091020170842	2009-10-15	DIVIDE	16109529	Yes	Continental Resources	Valve	10416	10416	0	10416	0	0	0	""
g	EIR1299	2010-09-27	McKenzie	15009416	No	Mann Enterprises	Truck/Rail	10500	10500	0	10500	0	0	0	""
o	20131223142116	2013-12-23	WILLIAMS	15509912	Yes	Continental Resources	Valve	10500	10500	0	0	10500	0	0	""
o	20140209050507	2014-02-08	MCKENZIE	15010202	No	Rim Operating	Valve	10500	10500	0	0	10500	0	0	""
o	20130609191542	2013-06-09	WILLIAMS	15610010	No	Liberty Resources	Valve	10500	10500	0	4200	6300	0	0	""
o	20130430182213	2013-04-30	DUNN	14809422	No	HRC Operating	Other	10500	10500	0	0	0	10500	0	""
o	20120604163507	2012-06-03	RENVILLE	16008628	Yes	Whiting Oil & Gas	Overflow	10500	10500	0	0	10500	0	0	""
o	20111207102027	2011-12-05	WILLIAMS	15709523	Yes	Landtech Enterprises	Tank Leak	10500	10500	0	0	10500	0	0	""
o	20111105095122	2011-11-04	BOTTINEAU	16308322	Yes	Zargon Oil	Pipeline	10500	10500	0	0	10500	0	0	""
o	20110825161938	2011-08-25	BILLINGS	14010101	Yes	Slawson Exploration	Pipeline	10500	10500	0	0	10500	0	0	""
o	20110819151123	2011-08-18	DUNN	14809612	Yes	Marathon Oil	Tank Leak	10500	10500	0	0	0	10500	0	""
o	20081010165318	2008-09-28	MCKENZIE	15109627	Yes	Energy Equity Company	Pump	10500	10500	0	0	10500	0	0	""
o	CWV00000074	2008-05-19	BOWMAN	13010525	No	Continental Resources	Pipeline	10500	10500	0	2100	8400	0	0	""
o	CWV00000031	2007-04-23	BOWMAN	13010523	Yes	Continental Resources	Valve	10500	10500	0	0	10500	0	0	""
o	JTE00000010	2006-02-18	DUNN	14709718	Yes	Citation Oil & Gas	Pump	10500	10500	0	0	10500	0	0	""
o	20140520072051	2014-05-19	WILLIAMS	15909626	No	Enduro Operating	Overflow	10500	10500	0	2982	7518	0	0	""
o	20140717104921	2014-07-17	WILLIAMS	15310330	Yes	Dishon Disposal, Inc	Pump	10500	10500	0	0	0	10500	0	""
o	20140618023853	2014-06-17	BOTTINEAU	16108305	No	Enduro Operating	Pipeline	10500	10500	0	0	10500	0	0	""
o	20140811122642	2014-08-11	BOWMAN	13010506	No	Denbury Onshore	Pipeline	10500	0	10500	0	0	10500	10500	""
o	20130424171133	2013-04-24	MCKENZIE	15109835	Yes	ExxonMobil/XTO	Overflow	10520	10520	0	20	10500	0	0	""
o	20110112121133	2011-01-10	DUNN	14909208	Yes	Kodiak Oil & Gas	Valve	10542	10542	0	42	10500	0	0	""
o	20071102151702	2007-11-01	McKenzie	14810434	Yes	Black Hawk	Pump	10542	10542	0	42	10500	0	0	""
o	20061009124835	2006-10-08	Williams	15409504	Yes	SM Energy	Overflow	10584	10584	0	0	10584	0	0	""
o	20100104085123	2010-01-01	MOUNTRAIL	15409101	Yes	Murex	Valve	10710	10710	0	10710	0	0	0	""
o	20140613152416	2014-06-13	MOUNTRAIL	15509304	No	Statoil	Tank Leak	10836	10836	0	0	10836	0	0	""
o	20130107201805	2013-01-07	DUNN	14309609	Yes	Oxy	Overflow	10920	10920	0	420	10500	0	0	""
g	EIR972	2008-01-11	McKenzie	14810227	No	Belle Fourche Pipeline	Pipeline	11130	11130	0	11130	0	0	0	"PHMSA reports"
o	20101206075314	2010-12-03	DIVIDE	16009734	Yes	North Plains Energy, Llc	Valve	11130	11130	0	0	11130	0	0	""
o	20140730084346	2014-07-29	BOTTINEAU	16308229	No	Murex	Tank Leak	11130	11130	0	210	10920	0	0	""
o	20121107114755	2012-11-06	MOUNTRAIL	15209133	Yes	Slawson Exploration	Valve	11340	11340	0	11340	0	0	0	""
o	20120613153126	2012-06-13	MCKENZIE	15209413	No	Petro-Hunt	Valve	11340	11340	0	10080	1260	0	0	""
o	NAA00000012	2010-10-25	BILLINGS	13810116	Yes	Continental Resources	Overflow	11340	11340	0	0	11340	0	0	""
o	DWN00000088	2007-07-04	GOLDEN VALLEY	14110511	Yes	Energy Equity Company	Tank Leak	11340	11340	0	0	11340	0	0	""
o	20140810233526	2014-08-09	WILLIAMS	15409509	Yes	Rim Operating	Tank Leak	11340	11340	0	11340	0	0	0	""
o	20080104083004	2007-12-04	Williams	15610022	No	Citation Oil & Gas	Valve	11508	11508	0	11508	0	0	0	""
o	20080104083547	2007-12-04	Williams	15610022	No	Citation Oil & Gas	Valve	11508	11508	0	11508	0	0	0	""
o	20140307141837	2014-03-06	DIVIDE	16310104	Yes	American Eagle Energy Corporation	Valve	11550	11550	0	11550	0	0	0	""
o	20140306161528	2014-03-06	DIVIDE	16310104	Yes	American Eagle Energy Corporation	Valve	11550	11550	0	11550	0	0	0	""
o	20121001142022	2012-09-24	WILLIAMS	15210410	No	Citation Oil & Gas	Pipeline	11634	11634	0	1260	0	10374	0	""
o	20140127100816	2014-01-24	WILLIAMS	15610101	Yes	Kodiak Oil & Gas	Valve	11760	11760	0	0	11760	0	0	""
o	20120912100012	2012-08-30	WILLIAMS	15610215	Yes	Oasis Petroleum	Overflow	11760	11760	0	0	11760	0	0	""
o	20070205144407	2007-02-04	Renville	16308712	Yes	Berenergy Corporation	Overflow	11760	11760	0	0	11760	0	0	""
o	20131005174232	2013-10-05	BILLINGS	14310033	Yes	Encore Energy	Overflow	11970	11970	0	0	11970	0	0	""
o	20110810121508	2011-08-07	WILLIAMS	15610233	No	Oasis Petroleum	Overflow	11970	11970	0	126	11844	0	0	""
o	20120614101626	2012-06-13	MCKENZIE	15309508	No	Petro-Hunt	Valve	12180	12180	0	11340	840	0	0	""
o	20090724093243	2009-07-23	DIVIDE	16009503	Yes	Sequel Energy	Tank Leak	12348	12348	0	12348	0	0	0	""
o	MFB00000138	2007-04-15	BILLINGS	14410129	Yes	Whiting Oil & Gas	Fire	12390	12390	0	4620	6300	1470	0	""
